,SO2,NO2,CO,O3,PM10,PM2.5,CO_model,NO2_model,SO2_model,O3_model,PM2.5_model,PM10_model
2021-10-31 22:00:00,0.7,5.9,270.0,54.0,30.3,21.5,277.99996948242193,4.421874523162842,1.6249998807907104,43.374996185302734,16.187498092651367,14.374999046325685
2021-10-31 23:00:00,0.6,5.4,260.0,51.7,28.8,21.0,277.99996948242193,4.640624523162842,1.7890623807907104,42.249996185302734,16.562498092651367,14.031249046325685
2021-11-01 00:00:00,0.4,5.6,260.0,47.9,28.8,21.0,280.99996948242193,4.718749523162842,1.9101561307907104,42.249996185302734,16.999998092651367,13.999999046325685
2021-11-01 01:00:00,0.1,3.1,260.0,47.6,29.8,19.0,263.99996948242193,4.843749523162842,2.242187261581421,37.249996185302734,11.093749046325684,12.499999046325685
2021-11-01 02:00:00,0.4,2.5,260.0,45.9,30.8,17.0,263.99996948242193,5.062499523162842,2.390624761581421,36.499996185302734,11.281249046325685,12.906249046325685
2021-11-01 03:00:00,0.2,1.7,230.0,46.6,30.8,17.0,263.99996948242193,5.281249523162842,2.507812261581421,35.87499618530273,11.687499046325685,13.468749046325685
2021-11-01 04:00:00,0.1,1.7,230.0,44.5,27.3,14.0,267.99996948242193,5.828124523162843,2.742187261581421,33.99999618530273,12.374999046325685,14.343749046325685
2021-11-01 05:00:00,0.2,2.1,230.0,42.6,23.8,11.0,287.9999694824219,7.124999523162843,3.0468747615814213,31.49999809265137,12.999999046325685,15.593749046325685
2021-11-01 06:00:00,0.4,6.2,240.0,40.3,23.8,11.0,303.9999694824219,8.656249046325684,3.2499997615814213,28.31249809265137,12.312499046325685,15.374999046325685
2021-11-01 07:00:00,0.6,16.5,270.0,30.3,28.3,13.0,300.9999694824219,9.281249046325684,3.1015622615814213,25.43749809265137,10.906249046325684,13.843749046325685
2021-11-01 08:00:00,0.6,19.5,290.0,27.2,32.7,15.0,297.9999694824219,9.187499046325684,2.9843747615814213,23.62499809265137,9.937499046325684,12.749999046325685
2021-11-01 09:00:00,0.6,19.8,290.0,27.6,32.7,15.0,283.9999694824219,8.156249046325684,2.804687261581421,24.68749809265137,8.968749046325684,11.531249046325685
2021-11-01 10:00:00,0.5,15.6,260.0,35.6,34.7,22.5,273.99996948242193,6.781249523162843,2.624999761581421,27.56249809265137,7.796874523162843,9.874999046325684
2021-11-01 11:00:00,0.8,10.3,240.0,49.4,36.7,30.0,267.99996948242193,5.999999523162843,2.476562261581421,30.43749809265137,6.703124523162843,8.499999046325684
2021-11-01 12:00:00,1.0,9.9,220.0,58.5,36.7,30.0,263.99996948242193,5.578124523162842,2.390624761581421,32.99999618530273,6.078124523162843,7.749999523162843
2021-11-01 13:00:00,1.1,15.5,220.0,58.4,31.7,25.0,263.99996948242193,5.921874523162843,2.593749761581421,36.124996185302734,5.687499523162843,7.328124523162843
2021-11-01 14:00:00,1.1,18.5,240.0,56.5,26.8,20.0,263.99996948242193,6.265624523162843,2.539062261581421,35.87499618530273,5.343749523162842,7.031249523162843
2021-11-01 15:00:00,1.0,27.0,260.0,43.7,26.8,20.0,263.99996948242193,6.437499523162843,2.328124761581421,35.87499618530273,5.015624523162842,6.718749523162843
2021-11-01 16:00:00,0.8,39.2,300.0,30.8,32.7,15.0,270.99996948242193,6.437499523162843,2.179687261581421,36.499996185302734,4.781249523162842,6.531249523162843
2021-11-01 17:00:00,0.9,41.9,300.0,24.4,38.7,10.0,273.99996948242193,5.999999523162843,2.062499761581421,36.124996185302734,4.703124523162842,6.624999523162843
2021-11-01 18:00:00,0.8,16.1,240.0,43.2,38.7,10.0,270.99996948242193,5.484374523162842,1.9687498807907104,35.87499618530273,4.734374523162842,6.796874523162843
2021-11-01 19:00:00,0.7,8.2,220.0,48.7,34.2,13.5,267.99996948242193,5.062499523162842,1.8203123807907104,37.624996185302734,4.859374523162842,6.890624523162843
2021-11-01 20:00:00,0.6,6.4,210.0,48.7,29.8,17.0,267.99996948242193,5.109374523162842,1.8789061307907104,38.624996185302734,5.203124523162842,7.203124523162843
2021-11-01 21:00:00,0.5,4.4,200.0,49.3,29.8,17.0,263.99996948242193,5.109374523162842,1.9101561307907104,41.249996185302734,5.421874523162842,7.265624523162843
2021-11-01 22:00:00,0.3,3.1,200.0,51.2,22.8,13.5,253.9999847412109,4.812499523162842,1.8359373807907104,43.999996185302734,5.437499523162842,6.859374523162843
2021-11-01 23:00:00,0.5,2.1,190.0,53.9,15.9,10.0,253.9999847412109,4.499999523162842,1.8046873807907104,45.87499618530274,5.749999523162843,6.890624523162843
2021-11-02 00:00:00,0.3,1.3,190.0,55.0,15.9,10.0,250.4999847412109,4.296874523162842,1.8046873807907104,46.49999618530274,5.874999523162843,6.953124523162843
2021-11-02 01:00:00,0.4,1.5,190.0,51.6,14.9,9.0,247.4999847412109,3.648437261581421,1.9687498807907104,51.49999618530274,6.640624523162843,6.937499523162843
2021-11-02 02:00:00,0.2,2.0,190.0,48.7,13.9,8.0,250.4999847412109,3.648437261581421,1.9374998807907104,50.12499618530274,7.468749523162843,7.171874523162843
2021-11-02 03:00:00,0.3,2.4,200.0,46.3,13.9,8.0,253.9999847412109,3.687499761581421,1.8945311307907104,47.99999618530274,8.093749046325684,7.781249523162843
2021-11-02 04:00:00,0.4,2.5,200.0,44.7,13.9,8.5,257.99996948242193,3.734374761581421,1.8789061307907104,48.74999618530274,8.593749046325684,8.312499046325684
2021-11-02 05:00:00,0.4,5.3,210.0,41.5,13.9,9.0,270.99996948242193,4.203124523162842,2.062499761581421,49.37499618530274,9.562499046325684,9.406249046325684
2021-11-02 06:00:00,0.4,10.9,230.0,33.7,13.9,9.0,280.99996948242193,5.015624523162842,2.242187261581421,45.87499618530274,10.624999046325684,11.468749046325685
2021-11-02 07:00:00,0.4,16.9,250.0,28.4,18.8,14.5,283.9999694824219,4.937499523162842,2.265624761581421,43.374996185302734,11.531249046325685,13.499999046325685
2021-11-02 08:00:00,0.6,18.2,260.0,27.8,23.8,20.0,277.99996948242193,4.124999523162842,2.359374761581421,45.12499618530274,12.718749046325685,13.499999046325685
2021-11-02 09:00:00,0.4,14.9,250.0,32.2,23.8,20.0,267.99996948242193,3.1718747615814213,2.414062261581421,48.74999618530274,14.312499046325685,11.499999046325685
2021-11-02 10:00:00,0.5,18.2,260.0,31.1,29.3,16.5,260.99996948242193,2.656249761581421,2.414062261581421,52.24999618530274,14.468749046325685,9.593749046325684
2021-11-02 11:00:00,0.9,18.9,260.0,36.1,34.7,13.0,260.99996948242193,2.679687261581421,2.179687261581421,52.99999618530274,13.093749046325685,9.062499046325684
2021-11-02 12:00:00,1.0,17.5,260.0,43.2,34.7,13.0,257.99996948242193,2.742187261581421,1.8945311307907104,53.74999618530274,11.343749046325685,8.249999046325684
2021-11-02 13:00:00,1.6,20.2,270.0,44.6,36.7,17.0,257.99996948242193,2.9999997615814213,1.8203123807907104,56.62499618530274,8.937499046325684,6.484374523162843
2021-11-02 14:00:00,1.4,21.6,270.0,44.8,38.7,21.0,257.99996948242193,3.2578122615814213,1.7890623807907104,59.37499618530274,7.484374523162843,5.203124523162842
2021-11-02 15:00:00,1.4,25.5,270.0,39.3,38.7,21.0,257.99996948242193,3.5156247615814213,1.8945311307907104,61.62499618530274,7.828124523162843,4.812499523162842
2021-11-02 16:00:00,1.2,29.2,270.0,31.6,39.7,19.0,260.99996948242193,3.734374761581421,2.093749761581421,62.99999618530274,9.562499046325684,4.484374523162842
2021-11-02 17:00:00,1.4,23.0,250.0,35.3,40.7,17.0,260.99996948242193,3.734374761581421,1.9999998807907104,65.99999237060547,11.249999046325684,4.609374523162842
2021-11-02 18:00:00,0.9,17.7,250.0,37.6,40.7,17.0,260.99996948242193,3.648437261581421,1.9374998807907104,67.24999237060547,11.968749046325685,4.796874523162842
2021-11-02 19:00:00,0.8,13.6,230.0,41.0,35.2,15.0,263.99996948242193,3.5156247615814213,1.8945311307907104,64.49999237060547,12.062499046325685,5.218749523162842
2021-11-02 20:00:00,0.9,7.2,220.0,45.2,29.8,13.0,267.99996948242193,3.5624997615814213,1.9687498807907104,60.87499618530274,11.499999046325685,6.218749523162843
2021-11-02 21:00:00,0.5,4.2,200.0,46.0,29.8,13.0,263.99996948242193,3.6015622615814213,2.062499761581421,62.24999618530274,11.031249046325684,7.218749523162843
2021-11-02 22:00:00,0.6,2.3,200.0,50.5,26.8,13.5,257.99996948242193,3.6015622615814213,1.9999998807907104,62.99999618530274,9.874999046325684,7.468749523162843
2021-11-02 23:00:00,0.3,1.7,190.0,56.3,23.8,14.0,253.9999847412109,3.3046872615814213,1.9374998807907104,60.12499618530274,8.249999046325684,8.156249046325684
2021-11-03 00:00:00,0.4,1.0,190.0,58.3,23.8,14.0,250.4999847412109,2.789062261581421,1.9101561307907104,56.62499618530274,6.890624523162843,8.281249046325684
2021-11-03 01:00:00,0.4,1.3,190.0,58.6,22.8,9.5,257.99996948242193,3.4765622615814213,1.8789061307907104,40.874996185302734,5.796874523162843,6.140624523162843
2021-11-03 02:00:00,0.2,1.1,180.0,60.5,21.8,5.0,257.99996948242193,3.3906247615814213,1.7734373807907104,40.874996185302734,4.546874523162842,5.062499523162842
2021-11-03 03:00:00,0.3,1.3,160.0,59.9,21.8,5.0,257.99996948242193,3.3437497615814213,1.6992186307907104,40.874996185302734,3.5156247615814213,4.109374523162842
2021-11-03 04:00:00,0.3,1.4,160.0,60.6,16.4,3.5,257.99996948242193,3.4296872615814213,1.6562498807907104,40.499996185302734,3.3749997615814213,3.5781247615814213
2021-11-03 05:00:00,0.2,7.4,160.0,56.3,10.9,2.0,267.99996948242193,3.984374761581421,1.7460936307907104,39.374996185302734,4.312499523162842,4.156249523162842
2021-11-03 06:00:00,0.1,10.1,170.0,55.0,10.9,2.0,273.99996948242193,4.765624523162842,1.7460936307907104,37.624996185302734,5.062499523162842,4.734374523162842
2021-11-03 07:00:00,0.1,23.2,200.0,44.0,10.9,2.5,277.99996948242193,4.718749523162842,1.5820311307907104,37.249996185302734,4.812499523162842,4.718749523162842
2021-11-03 08:00:00,0.4,32.6,220.0,35.0,10.9,3.0,277.99996948242193,4.593749523162842,1.5507811307907104,38.374996185302734,3.4765622615814213,4.437499523162842
2021-11-03 09:00:00,0.5,33.0,200.0,30.4,10.9,3.0,273.99996948242193,4.468749523162842,1.5078123807907104,40.874996185302734,2.210937261581421,3.843749761581421
2021-11-03 10:00:00,0.5,29.1,210.0,28.0,10.9,3.5,270.99996948242193,4.374999523162842,1.4492186307907104,42.249996185302734,1.5156248807907104,3.3906247615814213
2021-11-03 11:00:00,0.4,22.0,220.0,25.9,10.9,4.0,270.99996948242193,4.328124523162842,1.4335936307907104,41.874996185302734,1.3515623807907104,3.2656247615814213
2021-11-03 12:00:00,0.3,21.1,240.0,19.1,10.9,4.0,270.99996948242193,4.421874523162842,1.4921873807907104,39.374996185302734,1.4023436307907104,3.3046872615814213
2021-11-03 13:00:00,0.6,18.1,240.0,15.5,11.4,4.0,273.99996948242193,5.359374523162842,1.6562498807907104,36.124996185302734,1.4960936307907104,3.5078122615814213
2021-11-03 14:00:00,0.3,16.4,250.0,13.6,11.9,4.0,277.99996948242193,6.515624523162843,1.6874998807907104,32.62499618530273,1.6093748807907104,3.749999761581421
2021-11-03 15:00:00,0.6,19.2,270.0,10.3,11.9,4.0,277.99996948242193,7.374999523162843,1.6874998807907104,28.99999809265137,1.7656248807907104,4.062499523162842
2021-11-03 16:00:00,0.5,21.2,290.0,8.3,10.9,3.5,283.9999694824219,8.062499046325684,1.7304686307907104,25.74999809265137,2.007812261581421,4.718749523162842
2021-11-03 17:00:00,0.6,21.0,300.0,8.5,9.9,3.0,297.9999694824219,8.406249046325684,1.8359373807907104,23.24999809265137,2.367187261581421,5.953124523162843
2021-11-03 18:00:00,0.6,20.5,300.0,9.2,9.9,3.0,310.9999694824219,8.499999046325684,1.9374998807907104,21.687498092651367,2.624999761581421,7.109374523162843
2021-11-03 19:00:00,0.5,15.8,280.0,12.3,9.4,2.5,310.9999694824219,8.062499046325684,1.8945311307907104,20.437498092651367,2.671874761581421,7.531249523162843
2021-11-03 20:00:00,0.4,15.4,260.0,12.5,8.9,2.0,307.9999694824219,7.968749523162843,1.8945311307907104,18.812498092651367,2.8828122615814213,7.765624523162843
2021-11-03 21:00:00,0.5,11.5,230.0,14.9,8.9,2.0,293.9999694824219,7.812499523162843,1.8515623807907104,17.374998092651367,3.0703122615814213,7.265624523162843
2021-11-03 22:00:00,0.3,8.5,220.0,16.8,8.4,2.0,270.99996948242193,7.296874523162843,1.6992186307907104,16.124998092651367,3.0937497615814213,5.812499523162843
2021-11-03 23:00:00,0.4,5.5,250.0,18.6,7.9,2.0,267.99996948242193,6.953124523162843,1.6874998807907104,14.687499046325685,3.2812497615814213,5.140624523162842
2021-11-04 00:00:00,0.2,,220.0,19.1,7.9,2.0,267.99996948242193,6.687499523162843,1.7304686307907104,16.999998092651367,3.5156247615814213,4.843749523162842
2021-11-04 01:00:00,0.2,2.7,200.0,23.3,6.4,1.0,277.99996948242193,6.515624523162843,0.9843749403953552,16.499998092651367,1.6914061307907104,3.796874761581421
2021-11-04 02:00:00,0.2,2.7,190.0,34.5,5.0,0.0,287.9999694824219,6.609374523162843,1.0585936307907104,17.937498092651367,1.8437498807907104,3.1484372615814213
2021-11-04 03:00:00,0.2,1.6,180.0,42.4,5.0,0.0,287.9999694824219,5.656249523162843,1.1484373807907104,23.99999809265137,2.062499761581421,3.0234372615814213
2021-11-04 04:00:00,0.3,2.8,190.0,38.6,5.0,0.0,283.9999694824219,5.281249523162842,1.3124998807907104,30.43749809265137,2.460937261581421,3.0624997615814213
2021-11-04 05:00:00,0.2,5.5,200.0,29.0,5.0,0.0,293.9999694824219,7.296874523162843,1.6093748807907104,28.99999809265137,3.5703122615814213,4.234374523162842
2021-11-04 06:00:00,0.0,9.6,210.0,20.7,5.0,0.0,303.9999694824219,8.593749046325684,1.8789061307907104,25.74999809265137,4.968749523162842,5.593749523162842
2021-11-04 07:00:00,0.5,17.8,260.0,14.3,5.5,0.5,300.9999694824219,7.296874523162843,1.9999998807907104,27.56249809265137,5.828124523162843,6.171874523162843
2021-11-04 08:00:00,0.4,18.7,240.0,29.1,6.0,1.0,300.9999694824219,6.609374523162843,2.062499761581421,28.31249809265137,5.999999523162843,6.015624523162843
2021-11-04 09:00:00,0.4,19.4,220.0,35.9,6.0,1.0,300.9999694824219,6.609374523162843,2.031249761581421,26.49999809265137,5.828124523162843,5.703124523162843
2021-11-04 10:00:00,0.5,17.4,200.0,41.0,6.0,0.5,303.9999694824219,6.953124523162843,2.062499761581421,24.68749809265137,5.921874523162843,5.843749523162843
2021-11-04 11:00:00,0.6,16.7,180.0,42.5,6.0,0.0,307.9999694824219,7.640624523162843,2.210937261581421,22.93749809265137,6.906249523162843,6.046874523162843
2021-11-04 12:00:00,0.6,16.0,190.0,44.6,6.0,0.0,313.9999694824219,8.937499046325684,2.476562261581421,21.312498092651367,7.906249523162843,6.218749523162843
2021-11-04 13:00:00,0.3,18.2,210.0,46.7,7.9,-0.5,323.9999694824219,9.687499046325684,2.9531247615814213,21.874998092651367,8.593749046325684,6.718749523162843
2021-11-04 14:00:00,0.5,19.4,210.0,47.6,9.9,-1.0,323.9999694824219,9.187499046325684,3.1953122615814213,23.99999809265137,8.937499046325684,7.281249523162843
2021-11-04 15:00:00,0.7,34.5,210.0,32.3,9.9,-1.0,323.9999694824219,9.187499046325684,3.3124997615814213,23.24999809265137,9.031249046325684,8.093749046325684
2021-11-04 16:00:00,0.7,46.3,250.0,18.3,20.8,0.0,330.9999694824219,9.874999046325684,3.671874761581421,21.499998092651367,9.656249046325684,9.406249046325684
2021-11-04 17:00:00,0.5,30.1,210.0,27.4,31.7,1.0,337.9999694824219,9.781249046325684,4.062499523162842,20.624998092651367,11.093749046325684,11.031249046325684
2021-11-04 18:00:00,0.2,19.9,200.0,36.4,31.7,1.0,343.9999694824219,9.437499046325684,4.234374523162842,20.624998092651367,12.562499046325685,12.343749046325685
2021-11-04 19:00:00,0.4,19.3,190.0,34.6,25.8,1.0,340.9999694824219,8.999999046325684,4.359374523162842,20.749998092651367,12.874999046325685,12.437499046325685
2021-11-04 20:00:00,0.4,24.9,230.0,26.6,19.8,1.0,340.9999694824219,8.749999046325684,4.484374523162842,20.624998092651367,12.749999046325685,12.093749046325685
2021-11-04 21:00:00,0.4,14.7,210.0,38.0,19.8,1.0,333.9999694824219,8.593749046325684,4.359374523162842,20.062498092651367,11.749999046325685,11.062499046325684
2021-11-04 22:00:00,0.4,8.3,180.0,46.5,17.9,3.0,320.9999694824219,8.312499046325684,3.999999761581421,19.312498092651367,10.093749046325684,9.312499046325684
2021-11-04 23:00:00,0.4,6.6,180.0,46.6,15.9,5.0,320.9999694824219,8.406249046325684,4.718749523162842,17.562498092651367,10.124999046325684,8.781249046325684
2021-11-05 00:00:00,0.4,5.8,180.0,45.1,15.9,5.0,320.9999694824219,8.843749046325684,6.140624523162843,15.562499046325685,11.031249046325684,8.687499046325684
2021-11-05 01:00:00,0.5,4.1,170.0,42.9,11.9,6.5,363.9999694824219,17.312498092651367,4.890624523162842,7.078124523162843,12.468749046325685,14.593749046325685
2021-11-05 02:00:00,0.2,3.8,170.0,40.2,7.9,8.0,373.9999694824219,19.562498092651367,4.828124523162842,4.796874523162842,13.687499046325685,15.624999046325685
2021-11-05 03:00:00,0.2,3.4,180.0,37.8,7.9,8.0,380.9999694824219,21.624998092651367,4.718749523162842,3.3984372615814213,14.874999046325685,16.624998092651367
2021-11-05 04:00:00,0.5,4.0,180.0,34.8,7.4,6.5,400.9999694824219,24.68749809265137,4.234374523162842,1.8554686307907104,16.624998092651367,18.562498092651367
2021-11-05 05:00:00,0.5,5.3,190.0,33.4,6.9,5.0,473.9999694824219,25.37499809265137,4.484374523162842,0.3583984076976776,20.999998092651367,24.43749809265137
2021-11-05 06:00:00,0.5,9.0,210.0,28.6,6.9,5.0,555.9999389648439,23.68749809265137,4.531249523162842,0.2211913913488388,25.12499809265137,30.62499809265137
2021-11-05 07:00:00,0.3,14.7,220.0,22.2,6.4,4.0,555.9999389648439,21.937498092651367,4.124999523162842,0.8496093153953552,23.93749809265137,30.43749809265137
2021-11-05 08:00:00,0.5,16.1,220.0,22.3,6.0,3.0,487.9999694824219,17.999998092651367,4.124999523162842,4.437499523162842,18.187498092651367,24.43749809265137
2021-11-05 09:00:00,0.5,16.5,220.0,23.3,6.0,3.0,407.9999694824219,12.343749046325685,4.124999523162842,10.312499046325684,12.187499046325685,17.062498092651367
2021-11-05 10:00:00,0.8,17.9,220.0,21.3,7.4,3.5,337.9999694824219,8.062499046325684,3.999999761581421,14.687499046325685,7.484374523162843,9.437499046325684
2021-11-05 11:00:00,0.8,20.1,230.0,18.7,8.9,4.0,323.9999694824219,7.124999523162843,3.937499761581421,15.218749046325685,4.843749523162842,6.046874523162843
2021-11-05 12:00:00,0.6,17.7,230.0,20.0,8.9,4.0,317.9999694824219,6.515624523162843,3.937499761581421,17.374998092651367,3.804687261581421,4.812499523162842
2021-11-05 13:00:00,0.6,20.2,240.0,18.6,9.9,6.5,317.9999694824219,7.124999523162843,4.187499523162842,25.43749809265137,4.140624523162842,5.281249523162842
2021-11-05 14:00:00,0.7,20.7,250.0,19.0,10.9,9.0,317.9999694824219,7.812499523162843,4.593749523162842,33.37499618530273,4.281249523162842,5.796874523162843
2021-11-05 15:00:00,0.5,17.6,260.0,20.7,10.9,9.0,317.9999694824219,8.156249046325684,5.968749523162843,37.624996185302734,3.757812261581421,5.515624523162842
2021-11-05 16:00:00,0.5,13.2,220.0,26.3,11.4,7.5,317.9999694824219,8.312499046325684,5.078124523162842,43.374996185302734,3.2890622615814213,5.359374523162842
2021-11-05 17:00:00,0.2,10.3,210.0,47.0,11.9,6.0,317.9999694824219,7.718749523162843,3.0468747615814213,48.74999618530274,3.2812497615814213,5.718749523162843
2021-11-05 18:00:00,0.4,10.0,200.0,47.6,11.9,6.0,320.9999694824219,7.124999523162843,2.476562261581421,41.499996185302734,3.679687261581421,6.359374523162843
2021-11-05 19:00:00,0.3,8.3,190.0,48.6,9.9,2.5,313.9999694824219,6.343749523162843,2.507812261581421,36.124996185302734,3.828124761581421,6.124999523162843
2021-11-05 20:00:00,0.5,7.2,180.0,55.2,7.9,-1.0,310.9999694824219,6.093749523162843,2.093749761581421,36.499996185302734,3.867187261581421,5.874999523162843
2021-11-05 21:00:00,0.4,10.8,210.0,45.5,7.9,-1.0,307.9999694824219,6.343749523162843,1.9687498807907104,33.37499618530273,3.5546872615814213,5.203124523162842
2021-11-05 22:00:00,0.3,14.7,220.0,38.1,6.0,-1.0,293.9999694824219,6.093749523162843,2.031249761581421,31.87499809265137,2.531249761581421,3.695312261581421
2021-11-05 23:00:00,0.5,9.5,200.0,48.6,4.0,-1.0,283.9999694824219,5.578124523162842,2.093749761581421,34.37499618530273,1.7304686307907104,2.546874761581421
2021-11-06 00:00:00,0.4,7.1,210.0,45.5,4.0,-1.0,283.9999694824219,5.484374523162842,2.359374761581421,35.12499618530273,1.3828123807907104,2.046874761581421
2021-11-06 01:00:00,0.3,6.2,200.0,48.9,4.0,-1.5,283.9999694824219,5.484374523162842,2.507812261581421,59.37499618530274,1.1367186307907104,1.8007811307907104
2021-11-06 02:00:00,0.3,3.5,180.0,53.6,4.0,-2.0,283.9999694824219,5.453124523162842,2.476562261581421,55.87499618530274,1.1171873807907104,1.7460936307907104
2021-11-06 03:00:00,0.6,3.1,170.0,52.3,4.0,-2.0,283.9999694824219,5.578124523162842,2.476562261581421,52.24999618530274,1.1367186307907104,1.7265623807907104
2021-11-06 04:00:00,0.2,3.8,170.0,51.1,3.0,-3.0,290.9999694824219,6.343749523162843,2.718749761581421,49.37499618530274,1.4179686307907104,2.093749761581421
2021-11-06 05:00:00,0.4,3.9,160.0,61.5,2.0,-4.0,320.9999694824219,7.640624523162843,3.0468747615814213,47.24999618530274,2.671874761581421,3.937499761581421
2021-11-06 06:00:00,0.2,8.7,170.0,52.7,2.0,-4.0,340.9999694824219,8.593749046325684,3.1328122615814213,46.49999618530274,3.5156247615814213,5.203124523162842
2021-11-06 07:00:00,0.4,11.6,170.0,45.6,1.5,-4.0,343.9999694824219,8.593749046325684,3.2812497615814213,46.49999618530274,3.4999997615814213,5.218749523162842
2021-11-06 08:00:00,0.3,16.4,190.0,38.6,1.0,-4.0,333.9999694824219,7.468749523162843,3.3437497615814213,48.74999618530274,3.0234372615814213,4.531249523162842
2021-11-06 09:00:00,0.6,23.9,280.0,31.0,1.0,-4.0,313.9999694824219,6.171874523162843,3.1640622615814213,52.99999618530274,2.124999761581421,3.2031247615814213
2021-11-06 10:00:00,0.4,18.1,280.0,35.6,3.0,-2.0,287.9999694824219,4.249999523162842,2.296874761581421,59.37499618530274,1.0585936307907104,1.5976561307907104
2021-11-06 11:00:00,0.3,10.3,200.0,41.9,5.0,0.0,283.9999694824219,3.820312261581421,1.9687498807907104,62.24999618530274,0.8359374403953552,1.2617186307907104
2021-11-06 12:00:00,0.3,10.5,200.0,41.4,5.0,0.0,280.99996948242193,3.648437261581421,1.7890623807907104,62.99999618530274,0.7675780653953552,1.1484373807907104
2021-11-06 13:00:00,0.4,12.1,170.0,45.6,5.5,1.0,280.99996948242193,3.5624997615814213,1.6874998807907104,63.74999618530274,0.7050780653953552,1.0624998807907104
2021-11-06 14:00:00,0.3,18.5,180.0,42.1,6.0,2.0,280.99996948242193,3.5156247615814213,1.5820311307907104,63.74999618530274,0.6933593153953552,1.0742186307907104
2021-11-06 15:00:00,0.3,10.4,160.0,43.6,6.0,2.0,280.99996948242193,3.6015622615814213,1.5351561307907104,63.74999618530274,0.6679686903953552,1.0781248807907104
2021-11-06 16:00:00,0.3,9.6,170.0,41.3,4.5,0.0,283.9999694824219,3.734374761581421,1.6093748807907104,62.99999618530274,0.7519530653953552,1.2148436307907104
2021-11-06 17:00:00,0.6,13.2,170.0,38.2,3.0,-2.0,290.9999694824219,3.820312261581421,1.7617186307907104,62.99999618530274,1.0312498807907104,1.6484373807907104
2021-11-06 18:00:00,0.5,10.5,180.0,45.2,3.0,-2.0,293.9999694824219,3.820312261581421,1.8945311307907104,64.49999237060547,1.2695311307907104,2.023437261581421
2021-11-06 19:00:00,0.4,6.9,160.0,56.4,3.5,-1.0,297.9999694824219,4.296874523162842,2.210937261581421,65.24999237060547,1.5468748807907104,2.468749761581421
2021-11-06 20:00:00,0.2,3.9,160.0,63.7,4.0,0.0,307.9999694824219,5.015624523162842,2.570312261581421,62.24999618530274,1.9960936307907104,3.2187497615814213
2021-11-06 21:00:00,0.1,4.2,160.0,64.7,4.0,0.0,307.9999694824219,5.578124523162842,2.718749761581421,58.74999618530274,1.9882811307907104,3.2890622615814213
2021-11-06 22:00:00,0.4,2.9,150.0,65.8,4.0,-0.5,287.9999694824219,5.406249523162842,2.539062261581421,56.62499618530274,1.2226561307907104,2.156249761581421
2021-11-06 23:00:00,0.2,6.0,150.0,61.3,4.0,-1.0,277.99996948242193,4.640624523162842,2.242187261581421,55.12499618530274,0.8281249403953552,1.5156248807907104
2021-11-07 00:00:00,0.2,9.6,200.0,47.1,4.0,-1.0,273.99996948242193,3.859374761581421,1.9374998807907104,53.74999618530274,0.7011718153953552,1.3632811307907104
2021-11-07 01:00:00,0.1,7.0,160.0,47.8,4.0,1.5,277.99996948242193,4.468749523162842,2.093749761581421,55.12499618530274,0.8652343153953552,1.4179686307907104
2021-11-07 02:00:00,0.3,4.2,140.0,48.8,4.0,4.0,277.99996948242193,4.593749523162842,2.179687261581421,55.87499618530274,0.9082030653953552,1.5039061307907104
2021-11-07 03:00:00,0.3,1.8,130.0,49.8,4.0,4.0,277.99996948242193,4.843749523162842,2.296874761581421,55.87499618530274,0.9824218153953552,1.6484373807907104
2021-11-07 04:00:00,0.3,2.0,130.0,47.1,3.5,4.0,287.9999694824219,5.828124523162843,2.624999761581421,53.74999618530274,1.4296873807907104,2.359374761581421
2021-11-07 05:00:00,0.2,1.6,130.0,44.3,3.0,4.0,333.9999694824219,8.156249046325684,3.1640622615814213,47.24999618530274,3.4765622615814213,5.609374523162842
2021-11-07 06:00:00,0.2,1.6,130.0,40.4,3.0,4.0,373.9999694824219,10.968749046325684,3.3984372615814213,39.374996185302734,5.468749523162842,9.093749046325684
2021-11-07 07:00:00,0.2,3.1,130.0,36.2,2.0,1.5,380.9999694824219,11.656249046325685,3.4609372615814213,34.37499618530273,5.890624523162843,10.499999046325684
2021-11-07 08:00:00,0.2,9.0,160.0,30.5,1.0,-1.0,377.9999694824219,10.562499046325684,3.820312261581421,33.62499618530273,5.718749523162843,10.843749046325684
2021-11-07 09:00:00,0.2,6.2,140.0,31.9,1.0,-1.0,350.9999694824219,9.093749046325684,4.062499523162842,36.874996185302734,4.749999523162842,9.781249046325684
2021-11-07 10:00:00,0.1,7.6,150.0,31.6,2.0,-1.0,317.9999694824219,9.187499046325684,3.789062261581421,38.374996185302734,3.3671872615814213,7.968749523162843
2021-11-07 11:00:00,0.6,22.2,220.0,24.6,3.0,-1.0,300.9999694824219,8.406249046325684,3.4609372615814213,37.624996185302734,2.523437261581421,6.843749523162843
2021-11-07 12:00:00,0.4,19.2,220.0,31.8,3.0,-1.0,287.9999694824219,6.859374523162843,2.742187261581421,37.249996185302734,1.9921873807907104,5.156249523162842
2021-11-07 13:00:00,0.2,14.2,200.0,47.2,3.5,-1.0,273.99996948242193,5.484374523162842,2.093749761581421,39.749996185302734,1.5624998807907104,3.0937497615814213
2021-11-07 14:00:00,0.5,20.8,180.0,45.8,4.0,,267.99996948242193,4.718749523162842,1.5976561307907104,42.624996185302734,1.3398436307907104,2.210937261581421
